time,bot_id,task_id,pod_id,station_id,eta_now,t_starve,queue_budget,release_budget,slack,chosen_delay,deadline,release_policy,eta_safety_buffer,probe_success,release_reason,station_pending_items,station_busy_remaining,station_queue_work,eta_at_release,remaining_t_starve_at_release,best_future_eta_at_release,best_future_delay_at_release,eta_improvement_at_release,neighbor_count_at_decision,missing_arrival_count,queue_arrival_time,release_time,actual_arrival_time,actual_eta,arrival_error,station_idle_at_arrival,queue_wait_at_station
5830.9,Bot13,10547853,Pod124,OutputStation8,29.58,0,0,0,-29.58,0,5830.9,StationSlack,0,1,immediate_release,0,0,0,29.58,0,,,,0,0,5855.36,5830.9,5860.94,30.04,0.45,1,5.58
5841.56,Bot8,25644735,Pod937,OutputStation0,36.96,0,0,0,-36.96,0,5841.56,StationSlack,0,1,immediate_release,0,0,0,36.96,0,,,,0,0,5873,5841.56,5880.15,38.59,1.63,1,7.15
5844.47,Bot14,61677298,Pod507,OutputStation3,41.08,0,0,0,-41.08,0,5844.47,StationSlack,0,1,immediate_release,0,0,0,41.08,0,,,,0,0,5880.25,5844.47,5887.37,42.89,1.82,1,7.12
5854.06,Bot5,15229682,Pod366,OutputStation6,53.54,0,0,0,-53.54,0,5854.06,StationSlack,0,1,immediate_release,0,0,0,53.54,0,,,,0,0,5903.84,5854.06,5910.77,56.71,3.17,1,6.93
5860.08,Bot0,18224771,Pod945,OutputStation5,57.63,0,0,0,-57.63,0,5860.08,StationSlack,0,1,immediate_release,0,0,0,57.63,0,,,,0,0,5915.33,5860.08,5942.85,82.77,25.15,0,27.52
5860.61,Bot3,18463818,Pod1138,OutputStation7,34.25,0,0,0,-34.25,0,5860.61,StationSlack,0,1,immediate_release,0,0,0,34.25,0,,,,0,0,5887.37,5860.61,5893.04,32.43,-1.82,1,5.67
5861.65,Bot1,2849415,Pod688,OutputStation2,73.79,0,0,0,-73.79,0,5861.65,StationSlack,0,1,immediate_release,0,0,0,73.79,0,,,,0,0,5932.71,5861.65,5939.62,77.97,4.18,1,6.9
5867.1,Bot12,38974889,Pod347,OutputStation11,153.33,10.63,0,10.63,-142.7,0,5867.1,StationSlack,0,0,immediate_release,1,0.63,10,153.33,10.63,,,,0,0,5942.13,5867.1,5947.76,80.66,-72.67,1,5.64
5869.73,Bot19,65412365,Pod264,OutputStation5,43.67,0,0,0,-43.67,0,5869.73,StationSlack,0,1,immediate_release,0,0,0,43.67,0,,,,0,0,5909.79,5869.73,5915.33,45.6,1.93,1,5.54
5909.02,Bot17,587239,Pod798,OutputStation10,39.08,0,0,0,-39.08,0,5909.02,StationSlack,0,1,immediate_release,0,0,0,39.08,0,,,,0,0,5945.18,5909.02,5950.66,41.64,2.56,1,5.48
5923.21,Bot13,50034027,Pod726,OutputStation8,48.29,0,0,0,-48.29,0,5923.21,StationSlack,0,1,immediate_release,0,0,0,48.29,0,,,,0,0,5967.81,5923.21,5973.24,50.03,1.74,1,5.43
5925.38,Bot7,47653063,Pod1107,OutputStation4,40.42,0,0,0,-40.42,0,5925.38,StationSlack,0,1,immediate_release,0,0,0,40.42,0,,,,1,0,5961.69,5925.38,5968.81,43.43,3.02,1,7.12
5933.58,Bot11,42842038,Pod489,OutputStation1,48.96,0,0,0,-48.96,0,5933.58,StationSlack,0,1,immediate_release,0,0,0,48.96,0,,,,0,0,5977.99,5933.58,5984.88,51.3,2.35,1,6.89
5935.69,Bot14,16196587,Pod177,OutputStation3,18.38,0,0,0,-18.38,0,5935.69,StationSlack,0,1,immediate_release,0,0,0,18.38,0,,,,0,0,5949.6,5935.69,5955,19.31,0.93,1,5.4
5954,Bot3,56508332,Pod1025,OutputStation7,39.12,0,0,0,-39.12,0,5954,StationSlack,0,1,immediate_release,0,0,0,39.12,0,,,,0,0,5986.57,5954,5993.54,39.54,0.42,1,6.97
5974.72,Bot10,47139178,Pod772,OutputStation10,86.67,16.06,0,16.06,-70.61,0,5974.72,StationSlack,0,0,immediate_release,1,6.06,10,86.67,16.06,,,,0,0,6015.72,5974.72,6021.46,46.74,-39.93,1,5.74
5981.95,Bot16,11551562,Pod235,OutputStation9,60.96,0,0,0,-60.96,0,5981.95,StationSlack,0,1,immediate_release,0,0,0,60.96,0,,,,0,0,6040.45,5981.95,6046.02,64.07,3.12,1,5.57
5994.07,Bot19,64893878,Pod109,OutputStation5,54.29,0,0,0,-54.29,0,5994.07,StationSlack,0,1,immediate_release,0,0,0,54.29,0,,,,0,0,6143,5994.07,6148.45,154.38,100.09,1,5.45
6005.44,Bot9,41806244,Pod483,OutputStation11,81.79,0,0,0,-81.79,0,6005.44,StationSlack,0,1,immediate_release,0,0,0,81.79,0,,,,0,0,6081.06,6005.44,6103.39,97.95,16.16,1,22.33
6016.84,Bot14,65893197,Pod542,OutputStation3,60.46,0,0,0,-60.46,0,6016.84,StationSlack,0,1,immediate_release,0,0,0,60.46,0,,,,0,0,6072.56,6016.84,6081.15,64.31,3.85,1,8.59
6034.3,Bot12,36056236,Pod711,OutputStation11,50.96,0,0,0,-50.96,0,6034.3,StationSlack,0,1,immediate_release,0,0,0,50.96,0,,,,0,0,6082.31,6034.3,6087.81,53.5,2.55,1,5.49
6038.71,Bot5,50000808,Pod613,OutputStation6,64.37,0,0,0,-64.37,0,6038.71,StationSlack,0,1,immediate_release,0,0,0,64.37,0,,,,0,0,6099.95,6038.71,6106.17,67.46,3.09,1,6.21
6038.8,Bot8,26100208,Pod72,OutputStation0,46.25,0,0,0,-46.25,0,6038.8,StationSlack,0,1,immediate_release,0,0,0,46.25,0,,,,0,0,6082.48,6038.8,6087.96,49.16,2.91,1,5.48
6045.48,Bot3,34260401,Pod0,OutputStation7,44.45,0,0,0,-44.45,0,6045.48,StationSlack,0,1,immediate_release,0,0,0,44.45,0,,,,0,0,6104.77,6045.48,6112.03,66.55,22.1,1,7.27
6047.38,Bot1,47354092,Pod435,OutputStation2,66.41,0,0,0,-66.41,0,6047.38,StationSlack,0,1,immediate_release,0,0,0,66.41,0,,,,0,0,6110.7,6047.38,6117.63,70.26,3.84,1,6.93
6053.36,Bot7,56002494,Pod386,OutputStation4,46.33,0,0,0,-46.33,0,6053.36,StationSlack,0,1,immediate_release,0,0,0,46.33,0,,,,0,0,6096.68,6053.36,6102.23,48.88,2.54,1,5.55
6071.52,Bot11,39908157,Pod20,OutputStation1,78.46,0,0,0,-78.46,0,6071.52,StationSlack,0,1,immediate_release,0,0,0,78.46,0,,,,2,0,6145,6071.52,6152.17,80.65,2.19,1,7.17
6073.69,Bot0,35243520,Pod753,OutputStation5,76.92,0,0,0,-76.92,0,6073.69,StationSlack,0,1,immediate_release,0,0,0,76.92,0,,,,0,0,6149.28,6073.69,6166.7,93.01,16.09,0,17.41
6080.03,Bot13,34908923,Pod177,OutputStation8,67.79,0,0,0,-67.79,0,6080.03,StationSlack,0,1,immediate_release,0,0,0,67.79,0,,,,0,0,6132.06,6080.03,6138.98,58.94,-8.85,1,6.92
6127.41,Bot14,37358106,Pod1018,OutputStation3,26.17,0,0,0,-26.17,0,6127.41,StationSlack,0,1,immediate_release,0,0,0,26.17,0,,,,0,0,6148.57,6127.41,6153.97,26.56,0.39,1,5.4
6128.04,Bot12,678637,Pod14,OutputStation11,35,15.88,0,15.88,-19.12,0,6128.04,StationSlack,0,0,immediate_release,1,5.88,10,35,15.88,,,,0,0,6149.07,6128.04,6162.57,34.54,-0.46,0,13.51
6148.4,Bot8,51397620,Pod751,OutputStation0,29.17,0,0,0,-29.17,0,6148.4,StationSlack,0,1,immediate_release,0,0,0,29.17,0,,,,0,0,6171.12,6148.4,6178.17,29.77,0.61,1,7.05
6149.28,Bot16,34126392,Pod190,OutputStation9,28.33,0,0,0,-28.33,0,6149.28,StationSlack,0,1,immediate_release,0,0,0,28.33,0,,,,0,0,6172.88,6149.28,6178.37,29.09,0.76,1,5.49
6159.8,Bot10,64857530,Pod526,OutputStation10,37.62,0,0,0,-37.62,0,6159.8,StationSlack,0,1,immediate_release,0,0,0,37.62,0,,,,0,0,6192.63,6159.8,6199.55,39.75,2.13,1,6.92
6177.02,Bot1,46846859,Pod1157,OutputStation2,65.88,0,0,0,-65.88,0,6177.02,StationSlack,0,1,immediate_release,0,0,0,65.88,0,,,,0,0,6241.39,6177.02,6246.93,69.91,4.03,1,5.54
6179.14,Bot7,28089568,Pod758,OutputStation4,54.29,0,0,0,-54.29,0,6179.14,StationSlack,0,1,immediate_release,0,0,0,54.29,0,,,,1,0,6230.97,6179.14,6236.68,57.54,3.25,1,5.71
6193.02,Bot11,45038152,Pod46,OutputStation1,27.67,0,0,0,-27.67,0,6193.02,StationSlack,0,1,immediate_release,0,0,0,27.67,0,,,,0,0,6215.34,6193.02,6220.97,27.94,0.28,1,5.63
6197.71,Bot3,60057505,Pod100,OutputStation7,54.96,0,0,0,-54.96,0,6197.71,StationSlack,0,1,immediate_release,0,0,0,54.96,0,,,,0,0,6249.22,6197.71,6254.68,56.97,2.01,1,5.47
6211.84,Bot19,6086307,Pod969,OutputStation5,46.92,0,0,0,-46.92,0,6211.84,StationSlack,0,1,immediate_release,0,0,0,46.92,0,,,,0,0,6255.99,6211.84,6261.4,49.56,2.64,1,5.41
6218.92,Bot13,34830400,Pod419,OutputStation8,66.29,0,0,0,-66.29,0,6218.92,StationSlack,0,1,immediate_release,0,0,0,66.29,0,,,,0,0,6282.41,6218.92,6287.85,68.93,2.64,1,5.45
6225.75,Bot14,54776766,Pod608,OutputStation3,62.38,0,0,0,-62.38,0,6225.75,StationSlack,0,1,immediate_release,0,0,0,62.38,0,,,,0,0,6281.58,6225.75,6290.13,64.37,2,1,8.55
6228.91,Bot4,60160657,Pod164,OutputStation10,16.21,0,0,0,-16.21,0,6228.91,StationSlack,0,1,immediate_release,0,0,0,16.21,0,,,,0,0,6240,6228.91,6245.5,16.6,0.39,1,5.5
6230.62,Bot5,36572320,Pod881,OutputStation6,26.92,0,0,0,-26.92,0,6230.62,StationSlack,0,1,immediate_release,0,0,0,26.92,0,,,,0,0,6253.21,6230.62,6258.73,28.11,1.19,1,5.52
6237.01,Bot0,36510679,Pod325,OutputStation5,57.16,0,0,0,-57.16,0,6237.01,StationSlack,0,1,immediate_release,0,0,0,57.16,0,,,,0,0,6292.43,6237.01,6309.58,72.58,15.41,0,17.15
6238.36,Bot9,55283716,Pod22,OutputStation11,71.67,5.89,0,5.89,-65.77,0,6238.36,StationSlack,0,0,immediate_release,0,5.89,0,71.67,5.89,,,,0,0,6272.73,6238.36,6280.01,41.65,-30.01,1,7.29
6256.3,Bot10,33331629,Pod23,OutputStation10,65,9.25,0,9.25,-55.75,0,6256.3,StationSlack,0,0,immediate_release,0,9.25,0,65,9.25,,,,1,0,6292.27,6256.3,6297.72,41.42,-23.58,1,5.45
6256.3,Bot16,60715427,Pod666,OutputStation9,51.16,0,0,0,-51.16,0,6256.3,StationSlack,0,1,immediate_release,0,0,0,51.16,0,,,,0,0,6303.01,6256.3,6309.92,53.62,2.46,1,6.91
6273.55,Bot11,63901930,Pod1102,OutputStation1,43.63,0,0,0,-43.63,0,6273.55,StationSlack,0,1,immediate_release,0,0,0,43.63,0,,,,0,0,6312.39,6273.55,6317.86,44.3,0.68,1,5.47
6280.62,Bot8,10955833,Pod29,OutputStation0,16.88,0,0,0,-16.88,0,6280.62,StationSlack,0,1,immediate_release,0,0,0,16.88,0,,,,0,0,6314.96,6280.62,6320.4,39.79,22.91,1,5.45
6317.18,Bot12,7100214,Pod432,OutputStation11,67.67,0,0,0,-67.67,0,6317.18,StationSlack,0,1,immediate_release,0,0,0,67.67,0,,,,0,0,6393.31,6317.18,6398.78,81.6,13.94,1,5.47
6319.62,Bot3,8994406,Pod659,OutputStation7,55,0,0,0,-55,0,6319.62,StationSlack,0,0,immediate_release,0,0,0,55,0,,,,0,0,6366.5,6319.62,6372.23,52.61,-2.39,1,5.73
6325.99,Bot7,51486762,Pod153,OutputStation4,57.83,0,0,0,-57.83,0,6325.99,StationSlack,0,1,immediate_release,0,0,0,57.83,0,,,,0,0,6394.69,6325.99,6401.86,75.87,18.04,1,7.17
6341.33,Bot4,13840795,Pod47,OutputStation10,34.29,0,0,0,-34.29,0,6341.33,StationSlack,0,1,immediate_release,0,0,0,34.29,0,,,,0,0,6371.08,6341.33,6378.08,36.75,2.45,1,7
6360.42,Bot14,19549620,Pod95,OutputStation3,38.29,0,0,0,-38.29,0,6360.42,StationSlack,0,1,immediate_release,0,0,0,38.29,0,,,,1,0,6394.07,6360.42,6401,40.57,2.28,1,6.93
6360.52,Bot1,57458291,Pod546,OutputStation2,65.13,0,0,0,-65.13,0,6360.52,StationSlack,0,1,immediate_release,0,0,0,65.13,0,,,,0,0,6435.21,6360.52,6442.51,81.99,16.87,1,7.3
6369.36,Bot10,18319882,Pod45,OutputStation10,32.58,0,0,0,-32.58,0,6369.36,StationSlack,0,1,immediate_release,0,0,0,32.58,0,,,,0,0,6395.54,6369.36,6456.27,86.91,54.33,0,60.73
6371.08,Bot19,4541961,Pod853,OutputStation5,61.17,0,0,0,-61.17,0,6371.08,StationSlack,0,1,immediate_release,0,0,0,61.17,0,,,,0,0,6439.93,6371.08,6446.22,75.14,13.97,1,6.29
6373.19,Bot11,39454882,Pod94,OutputStation1,49.21,0,0,0,-49.21,0,6373.19,StationSlack,0,1,immediate_release,0,0,0,49.21,0,,,,0,0,6435.79,6373.19,6441.22,68.04,18.83,1,5.44
6374.81,Bot5,11039195,Pod397,OutputStation6,41.83,0,0,0,-41.83,0,6374.81,StationSlack,0,1,immediate_release,0,0,0,41.83,0,,,,0,0,6413.55,6374.81,6418.94,44.12,2.29,1,5.38
6381.1,Bot8,530487,Pod31,OutputStation0,37.08,0,0,0,-37.08,0,6381.1,StationSlack,0,1,immediate_release,0,0,0,37.08,0,,,,0,0,6416.63,6381.1,6422.15,41.06,3.97,1,5.53
6390.38,Bot9,28139159,Pod596,OutputStation11,90.42,0,0,0,-90.42,0,6390.38,StationSlack,0,1,immediate_release,0,0,0,90.42,0,,,,0,0,6468.29,6390.38,6473.75,83.38,-7.04,1,5.46
6395.91,Bot17,4774388,Pod64,OutputStation0,90.03,0,0,0,-90.03,0,6395.91,StationSlack,0,1,immediate_release,0,0,0,90.03,0,,,,0,0,6448.18,6395.91,6455.21,59.3,-30.73,1,7.03
6415.34,Bot0,41728855,Pod6,OutputStation5,75.13,0,0,0,-75.13,0,6415.34,StationSlack,0,1,immediate_release,0,0,0,75.13,0,,,,0,0,6489.34,6415.34,6494.75,79.4,4.28,1,5.4
6425.66,Bot3,13416455,Pod100,OutputStation7,22.96,0,0,0,-22.96,0,6425.66,StationSlack,0,1,immediate_release,0,0,0,22.96,0,,,,0,0,6443.18,6425.66,6448.72,23.06,0.1,1,5.54
6434.51,Bot16,57977461,Pod644,OutputStation9,63.04,0,0,0,-63.04,0,6434.51,StationSlack,0,1,immediate_release,0,0,0,63.04,0,,,,0,0,6492.92,6434.51,6500.27,65.76,2.72,1,7.35
6449.65,Bot7,65384545,Pod89,OutputStation4,26.21,0,0,0,-26.21,0,6449.65,StationSlack,0,1,immediate_release,0,0,0,26.21,0,,,,0,0,6470.01,6449.65,6477.29,27.64,1.43,1,7.28
6458.33,Bot14,51589995,Pod1107,OutputStation3,38.38,0,0,0,-38.38,0,6458.33,StationSlack,0,1,immediate_release,0,0,0,38.38,0,,,,0,0,6492.79,6458.33,6498.17,39.84,1.47,1,5.38
6478.8,Bot8,32706975,Pod608,OutputStation0,70,16.47,0,16.47,-53.53,0,6478.8,StationSlack,0,0,immediate_release,1,6.47,10,70,16.47,,,,0,0,6526.95,6478.8,6533.77,54.98,-15.02,0,6.82
6480.25,Bot13,29634570,Pod1114,OutputStation8,56.29,0,0,0,-56.29,0,6480.25,StationSlack,0,1,immediate_release,0,0,0,56.29,0,,,,0,0,6544.64,6480.25,6551.61,71.37,15.07,1,6.98
6485.37,Bot15,61656779,Pod277,OutputStation4,120,1.92,0,1.92,-118.08,0,6485.37,StationSlack,0,0,immediate_release,0,1.92,0,120,1.92,,,,0,0,6543.05,6485.37,6551.77,66.4,-53.6,1,8.72
6491.72,Bot19,47516889,Pod153,OutputStation5,90.01,0,0,0,-90.01,0,6491.72,StationSlack,0,1,immediate_release,0,0,0,90.01,0,,,,0,0,6508.67,6491.72,6514.22,22.5,-67.51,0,5.55
6501.37,Bot4,65711954,Pod916,OutputStation10,80,7.25,0,7.25,-72.75,0,6501.37,StationSlack,0,0,immediate_release,0,7.25,0,80,7.25,,,,0,0,6540.44,6501.37,6546.05,44.68,-35.32,1,5.61
6504.79,Bot12,27649275,Pod14,OutputStation11,76.67,9.85,0,9.85,-66.82,0,6504.79,StationSlack,0,0,immediate_release,0,9.85,0,76.67,9.85,,,,0,0,6545.01,6504.79,6603,98.21,21.55,0,57.99
6505.6,Bot3,55267924,Pod836,OutputStation7,44.46,0,0,0,-44.46,0,6505.6,StationSlack,0,1,immediate_release,0,0,0,44.46,0,,,,0,0,6546.81,6505.6,6552.29,46.69,2.23,1,5.49
6532.12,Bot11,49692243,Pod1158,OutputStation1,60.29,0,0,0,-60.29,0,6532.12,StationSlack,0,1,immediate_release,0,0,0,60.29,0,,,,0,0,6589.53,6532.12,6595.09,62.97,2.68,1,5.56
6533.49,Bot7,51445791,Pod451,OutputStation4,24.83,0,0,0,-24.83,0,6533.49,StationSlack,0,1,immediate_release,0,0,0,24.83,0,,,,0,0,6553.47,6533.49,6570.47,36.98,12.15,0,17
6547.44,Bot5,11292332,Pod585,OutputStation6,60.54,0,0,0,-60.54,0,6547.44,StationSlack,0,1,immediate_release,0,0,0,60.54,0,,,,0,0,6604.18,6547.44,6609.6,62.15,1.61,1,5.41
6551.35,Bot0,44828644,Pod11,OutputStation5,65,13.53,0,13.53,-51.47,0,6551.35,StationSlack,0,0,immediate_release,1,3.53,10,65,13.53,,,,0,0,6586.38,6551.35,6592,40.65,-24.35,1,5.63
6552.69,Bot14,34522124,Pod228,OutputStation3,55.13,0,0,0,-55.13,0,6552.69,StationSlack,0,1,immediate_release,0,0,0,55.13,0,,,,0,0,6603.05,6552.69,6610.21,57.52,2.4,1,7.16
6555.51,Bot10,22585893,Pod177,OutputStation10,46.67,10.54,0,10.54,-36.13,0,6555.51,StationSlack,0,0,immediate_release,1,0.54,10,46.67,10.54,,,,0,0,6579.38,6555.51,6586.33,30.82,-15.85,1,6.95
6562.26,Bot16,62161867,Pod278,OutputStation9,49.75,0,0,0,-49.75,0,6562.26,StationSlack,0,1,immediate_release,0,0,0,49.75,0,,,,0,0,6606.86,6562.26,6612.27,50,0.26,1,5.41
6600.25,Bot17,49645340,Pod325,OutputStation0,53.13,0,0,0,-53.13,0,6600.25,StationSlack,0,1,immediate_release,0,0,0,53.13,0,,,,0,0,6648.37,6600.25,6655.25,55,1.88,1,6.88
6600.42,Bot1,5516148,Pod847,OutputStation2,54.96,0,0,0,-54.96,0,6600.42,StationSlack,0,1,immediate_release,0,0,0,54.96,0,,,,0,0,6652.72,6600.42,6658.34,57.92,2.96,1,5.62
6620.88,Bot13,17508728,Pod94,OutputStation8,48.38,0,0,0,-48.38,0,6620.88,StationSlack,0,1,immediate_release,0,0,0,48.38,0,,,,0,0,6664.01,6620.88,6671.05,50.17,1.8,1,7.04
6627.93,Bot4,14398789,Pod1107,OutputStation10,54.29,0,0,0,-54.29,0,6627.93,StationSlack,0,1,immediate_release,0,0,0,54.29,0,,,,0,0,6679.1,6627.93,6684.6,56.66,2.37,1,5.49
6634.54,Bot19,8920825,Pod1014,OutputStation5,64.29,0,0,0,-64.29,0,6634.54,StationSlack,0,1,immediate_release,0,0,0,64.29,0,,,,0,0,6695.81,6634.54,6702.21,67.67,3.38,1,6.4
6641.24,Bot2,14512245,Pod1051,OutputStation0,90.03,0,0,0,-90.03,0,6641.24,StationSlack,0,1,immediate_release,0,0,0,90.03,0,,,,0,0,6695.68,6641.24,6701.15,59.91,-30.12,1,5.47
6643.46,Bot15,23360824,Pod341,OutputStation4,63.87,0,0,0,-63.87,0,6643.46,StationSlack,0,1,immediate_release,0,0,0,63.87,0,,,,0,0,6706.2,6643.46,6712.42,68.96,5.09,1,6.21
6668.21,Bot3,63501347,Pod821,OutputStation7,53.04,0,0,0,-53.04,0,6668.21,StationSlack,0,1,immediate_release,0,0,0,53.04,0,,,,0,0,6718.57,6668.21,6724.02,55.81,2.78,1,5.45
6673.51,Bot9,230323,Pod57,OutputStation11,64.96,0,0,0,-64.96,0,6673.51,StationSlack,0,1,immediate_release,0,0,0,64.96,0,,,,0,0,6736.7,6673.51,6742.33,68.82,3.87,1,5.63
6673.63,Bot10,54475226,Pod836,OutputStation10,90.01,0,0,0,-90.01,0,6673.63,StationSlack,0,1,immediate_release,0,0,0,90.01,0,,,,0,0,6721.37,6673.63,6732.63,59,-31.01,0,11.26
6684.35,Bot5,43335505,Pod407,OutputStation6,48.57,0,0,0,-48.57,0,6684.35,StationSlack,0,1,immediate_release,0,0,0,48.57,0,,,,1,0,6725.33,6684.35,6732.41,48.06,-0.51,1,7.08
6684.97,Bot0,34641217,Pod125,OutputStation5,46.21,0,0,0,-46.21,0,6684.97,StationSlack,0,1,immediate_release,0,0,0,46.21,0,,,,0,0,6731.9,6684.97,6799.85,114.88,68.67,0,67.95
6701.15,Bot14,51101541,Pod963,OutputStation3,75.79,0,0,0,-75.79,0,6701.15,StationSlack,0,1,immediate_release,0,0,0,75.79,0,,,,0,0,6772.47,6701.15,6779.64,78.49,2.69,1,7.17
6710.17,Bot12,57260689,Pod184,OutputStation11,75.13,0,0,0,-75.13,0,6710.17,StationSlack,0,1,immediate_release,0,0,0,75.13,0,,,,0,0,6783.3,6710.17,6790.22,80.04,4.92,0,6.91
6723.42,Bot17,40552107,Pod983,OutputStation0,121.67,7.72,0,7.72,-113.94,0,6723.42,StationSlack,0,0,immediate_release,0,7.72,0,121.67,7.72,,,,0,0,6776.92,6723.42,6783.85,60.42,-61.24,1,6.93
6734.77,Bot16,25092561,Pod22,OutputStation9,20.83,0,0,0,-20.83,0,6734.77,StationSlack,0,1,immediate_release,0,0,0,20.83,0,,,,0,0,6750.95,6734.77,6756.37,21.6,0.76,1,5.42
6745.74,Bot13,13130223,Pod144,OutputStation8,29.67,0,0,0,-29.67,0,6745.74,StationSlack,0,1,immediate_release,0,0,0,29.67,0,,,,0,0,6768.7,6745.74,6775.66,29.93,0.26,1,6.96
6749.15,Bot11,24506462,Pod726,OutputStation1,63.2,0,0,0,-63.2,0,6749.15,StationSlack,0,1,immediate_release,0,0,0,63.2,0,,,,0,0,6808.31,6749.15,6815.6,66.45,3.24,1,7.29
6762.69,Bot1,9189051,Pod138,OutputStation2,44.96,0,0,0,-44.96,0,6762.69,StationSlack,0,1,immediate_release,0,0,0,44.96,0,,,,0,0,6806.01,6762.69,6811.55,48.86,3.9,1,5.54
6788.67,Bot4,5033994,Pod67,OutputStation10,86.67,16.55,0,16.55,-70.12,0,6788.67,StationSlack,0,0,immediate_release,1,6.55,10,86.67,16.55,,,,0,0,6833.64,6788.67,6840.41,51.74,-34.92,1,6.77
6801.75,Bot2,25119451,Pod310,OutputStation0,130,12.11,0,12.11,-117.89,0,6801.75,StationSlack,0,0,immediate_release,1,2.11,10,130,12.11,,,,0,0,6875.01,6801.75,6881.92,80.17,-49.83,1,6.91
6832.22,Bot18,4535144,Pod692,OutputStation4,24.37,0,0,0,-24.37,0,6832.22,StationSlack,0,1,immediate_release,0,0,0,24.37,0,,,,0,0,6849.98,6832.22,6857.13,24.91,0.54,1,7.15
6852.18,Bot15,40325647,Pod596,OutputStation4,90.12,0,0,0,-90.12,0,6852.18,StationSlack,0,1,immediate_release,0,0,0,90.12,0,,,,0,0,6927.31,6852.18,6933.05,80.87,-9.25,1,5.73
6863.71,Bot16,41367706,Pod1014,OutputStation9,62.29,0,0,0,-62.29,0,6863.71,StationSlack,0,1,immediate_release,0,0,0,62.29,0,,,,0,0,6922.12,6863.71,6930.54,66.83,4.54,1,8.42
6863.76,Bot9,41763329,Pod43,OutputStation11,69.71,0,0,0,-69.71,0,6863.76,StationSlack,0,1,immediate_release,0,0,0,69.71,0,,,,0,0,6931.33,6863.76,6938.46,74.7,4.99,1,7.13
6867.97,Bot19,19509492,Pod897,OutputStation5,75.87,0,0,0,-75.87,0,6867.97,StationSlack,0,1,immediate_release,0,0,0,75.87,0,,,,0,0,6946.81,6867.97,6972.96,104.98,29.11,0,26.15
6872.21,Bot0,42103107,Pod419,OutputStation5,59.63,0,0,0,-59.63,0,6872.21,StationSlack,0,1,immediate_release,0,0,0,59.63,0,,,,0,0,6928.17,6872.21,6933.68,61.47,1.84,1,5.51
6873.67,Bot17,667395,Pod1074,OutputStation0,90,0,0,0,-90,0,6873.67,StationSlack,0,1,immediate_release,0,0,0,90,0,,,,0,0,6918.86,6873.67,6925.66,51.99,-38.01,1,6.79
6885.49,Bot11,29900316,Pod597,OutputStation1,59.08,0,0,0,-59.08,0,6885.49,StationSlack,0,1,immediate_release,0,0,0,59.08,0,,,,0,0,6940.54,6885.49,6946.15,60.67,1.59,1,5.61
6885.53,Bot5,16131981,Pod526,OutputStation6,44.29,0,0,0,-44.29,0,6885.53,StationSlack,0,1,immediate_release,0,0,0,44.29,0,,,,0,0,6928.17,6885.53,6933.63,48.1,3.81,1,5.46
6888.66,Bot13,31622089,Pod1064,OutputStation8,16.17,0,0,0,-16.17,0,6888.66,StationSlack,0,1,immediate_release,0,0,0,16.17,0,,,,1,0,6897.9,6888.66,6904.95,16.29,0.12,1,7.05
6889.95,Bot3,23101832,Pod125,OutputStation7,72,0,0,0,-72,0,6889.95,StationSlack,0,1,immediate_release,0,0,0,72,0,,,,0,0,6977.8,6889.95,6983.37,93.42,21.42,1,5.57
6895.63,Bot7,34162860,Pod937,OutputStation6,65.79,0,0,0,-65.79,0,6895.63,StationSlack,0,1,immediate_release,0,0,0,65.79,0,,,,0,0,6962.28,6895.63,6987.81,92.18,26.39,1,25.52
6901.65,Bot12,7336944,Pod94,OutputStation11,47.7,0,0,0,-47.7,0,6901.65,StationSlack,0,1,immediate_release,0,0,0,47.7,0,,,,0,0,6947.13,6901.65,7016.36,114.71,67,0,69.23
6907.01,Bot10,6006559,Pod13,OutputStation10,61.62,0,0,0,-61.62,0,6907.01,StationSlack,0,1,immediate_release,0,0,0,61.62,0,,,,0,0,6980.79,6907.01,6987.73,80.72,19.09,1,6.94
6910.59,Bot1,10970105,Pod303,OutputStation2,63.71,0,0,0,-63.71,0,6910.59,StationSlack,0,1,immediate_release,0,0,0,63.71,0,,,,0,0,6966.53,6910.59,6973.57,62.98,-0.73,1,7.05
6916.82,Bot18,29207898,Pod132,OutputStation4,39.79,0,0,0,-39.79,0,6916.82,StationSlack,0,1,immediate_release,0,0,0,39.79,0,,,,0,0,6952.64,6916.82,6981.46,64.64,24.85,0,28.81
6941.37,Bot14,19429996,Pod753,OutputStation3,33.62,0,0,0,-33.62,0,6941.37,StationSlack,0,1,immediate_release,0,0,0,33.62,0,,,,0,0,6969.74,6941.37,6976.53,35.16,1.53,1,6.78
6944.8,Bot8,37217299,Pod67,OutputStation1,158.33,30,0,30,-128.33,0,6944.8,StationSlack,0,0,immediate_release,0,0,30,158.33,30,,,,0,0,7021.27,6944.8,7028.07,83.27,-75.06,1,6.79
6951.77,Bot4,20635236,Pod692,OutputStation10,70.41,0,0,0,-70.41,0,6951.77,StationSlack,0,1,immediate_release,0,0,0,70.41,0,,,,0,0,7019.34,6951.77,7046.24,94.47,24.06,0,26.9
6955.54,Bot6,40652237,Pod772,OutputStation9,48.33,5,0,5,-43.33,0,6955.54,StationSlack,0,0,immediate_release,0,5,0,48.33,5,,,,0,0,6981.77,6955.54,6989.04,33.5,-14.83,1,7.26
